Time (s),Accel_X (m/s^2),Accel_Y (m/s^2),Accel_Z (m/s^2)
5.188871343E1,-8.051848412E-1,8.908778191E0,2.142174482E0
5.189860072E1,-1.181157112E0,9.375677109E0,2.877070189E0
5.190848802E1,-1.535593987E0,9.928718567E0,3.774976730E0
5.191837531E1,-1.727019787E0,1.065643597E1,4.371088982E0
5.192826260E1,-1.949851394E0,1.114008522E1,5.146662235E0
5.193814989E1,-2.734996319E0,1.086700439E1,6.513861656E0
5.194803718E1,-3.771686792E0,9.839884758E0,6.841678143E0
5.195792453E1,-3.872185230E0,8.927920341E0,5.745167255E0
5.196781182E1,-2.632104874E0,8.978169441E0,4.476373196E0
5.197769911E1,-1.367797256E0,9.815957069E0,2.829213619E0
5.198758640E1,-1.212263823E0,1.079043388E1,1.957927108E0
5.199747369E1,-1.758126378E0,1.136022472E1,1.761416554E0
5.200736098E1,-2.629712105E0,1.127886868E1,1.737488389E0
5.201724828E1,-3.704687595E0,1.053440189E1,2.051247120E0
5.202713562E1,-4.616652012E0,9.569496155E0,2.173281193E0
5.203702291E1,-4.928018093E0,8.872885704E0,2.044068813E0
5.204691020E1,-4.422833443E0,8.676374435E0,1.730309844E0
5.205679750E1,-3.508177042E0,9.004490852E0,1.479063511E0
5.206668479E1,-2.545963287E0,9.397212982E0,1.617847204E0
